label,F3,F4,C3,Cz,C4,P3,P4,accX,accY,accZ
N,-5.923835029325820,-6.212308653577960,-3.228701401211510,-3.5307834924015700,-2.771485464743390,-2.439789991427760,-2.6628523843789500,10.125,765.1875,-523.3125
N,1.0789867051805300,2.3738546623192100,-0.00565842977859046,0.9798920263200160,0.64511362256448,0.4043153607687080,0.0671520527337757,4.25,754.0625,-538.25
N,4.047301498933410,2.492113951551150,4.213992472065430,2.346301302665880,2.475997367005180,1.08021367293138,2.962855169643170,1.6875,751.625,-544.5625
N,-4.521314618935110,-3.29811242949029,-5.014607622377510,-2.9998840995846400,-3.6148361278247900,-2.789564602303990,-2.817775215483000,0.1875,755.0625,-535.9375
N,0.3504910622396870,0.2433582962147700,1.5510557222528200,-0.17675315971764100,0.7317764943863160,2.350772009092930,1.287334046097520,0.5,758.4375,-531.75
N,4.970135532186650,2.740646160813340,2.3063466411429700,4.104272431515430,2.7435162327028600,1.372121665437220,0.1912420566629660,1.0625,759.5,-531.0625
N,-6.1043308491927500,-4.522177501968650,-2.285692768686660,-4.259449544120850,-3.0870943578484700,-1.2302192493128000,-1.0222828889931300,6.0,759.1875,-531.0
N,1.4579513830584100,2.221002104788660,-0.6083415778697950,0.7615678338098410,0.65000323172716,-1.0683295066158100,0.23562308268126800,7.0625,758.5,-531.875
N,-0.2759655819074520,-0.7739812599780870,1.2229456362810000,0.8205231304482680,0.45368141555845700,1.5075447460064600,0.940767153522174,3.5,755.5,-537.125
N,0.5592825921407340,0.6462858478892570,0.18101502117525500,-0.018958141175218100,-0.24837455750358200,0.3970524163823080,-1.0813059830795600,1.875,754.625,-535.875
R,-1.682948002946970,-0.42692503118946800,-0.6035989304581200,-0.40587610616385800,0.18129090432110900,-1.7817880655613400,1.1578801620009900,0.875,758.125,-532.0625
R,6.3545741209276500,2.2432788528881900,2.9415357777936000,2.565390023620890,2.112700405728860,3.2805091321013200,1.9369753367855500,19.875,760.5625,-529.8125
R,-9.840913320812470,-6.120940349271720,-7.34480323408242,-5.881902144094060,-5.382297196212060,-6.737092752271980,-8.369741415760110,75.75,721.875,-583.3125
R,8.226862847654720,7.26311255887584,7.918382647937030,6.074693278120180,6.243960751424340,6.187640782705250,13.410480146935300,-8.125,788.8125,-475.375
R,-1.16014858178344,-0.6668230937957600,-4.667204030523620,-2.610079724592410,-2.3436944447143100,-2.908381200065320,-11.001647738693100,55.0,728.3125,-574.9375
R,-1.7561857742479600,-4.2788739878529100,2.1091285515220400,0.8259682920305160,0.037704152377108600,0.9129210589170800,5.497968116835620,-21.8125,770.625,-504.25
R,0.20699882832125900,1.8071637615070800,-0.3682405745602610,-0.37425714766555700,-0.6107450300240780,0.676089282629542,-2.196936802781490,0.875,768.4375,-529.8125
R,-6.377510871758560,-5.138284703851130,-5.347919677192530,-5.258663479065530,-4.770910509220270,-4.976520235038840,-4.406266639189440,-19.0,782.5,-492.125
R,8.39700806437147,6.282337860318260,5.715923928739790,6.044837388861870,5.689215193963160,4.95196504766819,5.563489072545690,3.1875,739.25,-565.875
R,-3.8369032461021400,-2.814925531279880,-1.97760322336954,-2.0776139518735700,-2.246201816085990,-0.44625620451139500,-2.8271713069922500,31.5625,705.4375,-600.75
R,3.617593596660440,3.5360401905318700,2.89189970771724,2.1150037430792200,2.545791763976270,-0.3410633656018120,3.125197965044180,22.3125,722.5625,-579.8125
R,-3.1354983794070700,-3.7157499010896000,-3.8941818344451200,-3.1504234592686800,-2.922629594457840,-2.026130127760490,-5.241630794756860,26.0,752.125,-547.75
R,-2.487188073421570,-1.298555739985410,-0.2523406623377290,0.4387658094973320,0.40098932100309500,-0.6173373539767100,4.883025586746480,18.0625,785.3125,-489.875
R,3.8638235139511700,2.790116727262640,2.9323187743330300,1.0668424834669200,1.091289191753080,3.165852697208160,-3.811217712244270,18.125,746.625,-556.5625
R,-0.05027245446704300,-0.07968623027628870,0.5537100944606960,2.3082051001719400,2.154853827509270,1.0928920036359000,5.633189466640430,7.5,743.875,-541.625
R,3.3951632129326500,3.330214049912890,-0.9293242569899090,-1.7217514271534200,-2.5460812323240500,-2.0235396996233200,-4.956650251186700,32.4375,700.8125,-613.5625
R,-5.893544270911510,-4.760452494426080,-0.4404608534185750,-0.07022714166059970,1.8875608855658900,1.2448664100968600,4.408979348334520,71.5,725.0,-573.6875
R,6.040606110680110,4.805364599857090,0.9696458997605890,0.6862850477707350,-1.0760689314258300,-0.7167375167051650,-3.438151232975560,63.4375,744.8125,-552.4375
R,-9.192474281530050,-5.938639904784300,-3.3815776304141400,-2.3178518332851800,-1.9427824302423300,-0.9221438410225200,-3.100396022082550,31.0625,743.1875,-548.3125
L,14.507053586721600,11.167643132204900,7.477123445481130,5.745277757207930,7.705136520407070,3.154732357527970,11.511506795625100,33.5625,730.0625,-569.3125
L,-11.890008430285900,-10.817577442638200,-6.0019148716245,-5.6486366809594900,-8.57802340875657,-5.00478547465149,-12.288651221529200,33.75,767.875,-515.625
L,-0.0797615928999935,0.08913191369669990,-0.712164788602536,-0.1725020918214760,1.4005978855993300,1.3239072021390600,3.9801101831747200,78.1875,749.5625,-535.25
L,-0.5401364038059070,0.9884950604941100,-1.5297901598561600,0.3910707250976800,-0.27571984868099100,-0.8371661319800030,0.8960454503744680,54.375,771.0625,-516.625
L,6.195908983023980,3.0598977590952100,6.354388166445940,2.942789898938630,3.1830447739783100,4.274412860249650,2.76453721736065,5.6875,737.3125,-564.1875
L,-3.216834300579440,-2.3977580080861500,-3.347140343539600,-2.8410204396789600,-2.393170700600910,-2.873996624821850,-5.698225039805920,70.125,771.4375,-502.25
L,-0.9014292434147170,1.4770527346208100,-0.33450007460482600,1.0138397417949600,0.6873407568622330,0.5377346877262720,3.2066878953518700,4.5,746.1875,-558.9375
L,4.313899580788790,2.7139133954511100,3.466026188579180,2.097976635717190,1.6261823494011100,2.4409117235377900,1.46476069909196,27.5,782.1875,-493.6875
L,-6.366078534824110,-6.835149306489910,-6.188642482098210,-4.848099464393000,-4.490205588432290,-5.3052646194416400,-4.413335593138190,-28.0,784.9375,-500.9375
L,0.17895931511078000,4.013125774084970,2.0740684526900500,2.027885395787840,2.853682538164730,2.619633002571930,2.3702472143417600,24.5,788.25,-487.625
L,3.3977736748114700,0.12780289479442800,1.4072211986845700,2.7996988729188000,0.8957742016328340,0.40197969297036800,1.1821768762615300,14.25,762.625,-529.75
L,-4.595484685386820,-4.848514011762260,-2.637737878403260,-5.211794710877670,-3.4597232745265500,-1.874358599480910,-2.2247446961104000,17.625,761.375,-525.25
L,8.349682632219360,7.065481865588640,3.711504611957950,5.104506789072350,3.4597893926221400,3.596326363071540,0.8512984429596180,37.0625,732.1875,-568.0625
L,-4.965922070050440,-2.4529594254081900,-1.2839528051315400,-2.6324712417756100,-1.0746190733468000,-3.0518858479239900,-1.3529254146364200,10.4375,750.125,-545.5625
L,2.076733759497590,-2.6303882710289700,1.1432834380642000,0.5043710201839250,-1.7924110679228500,1.5644371618590700,0.13822142166629200,-10.625,738.75,-560.1875
L,-0.7583751142251850,2.844196657143040,-2.44288750093376,-1.1903829567619000,1.4281190572383300,-0.6492344271916780,2.4453249446755000,-8.625,748.125,-546.875
L,-0.9591982306598070,-2.0247786669799000,1.1566099268338400,1.0912032589157500,-0.04643161788670700,-0.4184334118117960,-2.1382946779465600,95.875,787.5625,-481.25
L,1.9126613375591800,5.731063518766450,-0.1277626189640610,0.9707930858496520,1.8982729911274400,1.1288074137041500,2.3920435965930100,30.1875,778.0,-507.25
L,-1.5170032505117900,-5.761511415771960,1.5054396925277200,-0.6946754721244810,-1.6593860984678400,-0.7170156057795380,-2.164897451489750,20.9375,780.6875,-500.0
L,0.22925628960607600,1.539805063632480,-2.394633774047920,0.0005797073308871460,0.08041772712203110,-0.7093993529971130,1.0134121096200600,19.125,764.875,-529.4375
R,0.8114668591345770,0.3874171175941650,2.6244779464606000,1.060276741218160,2.2451082068722300,3.359942355727950,2.3024681246753900,-8.9375,759.6875,-531.125
R,-4.317894667251670,-3.879579201755840,-3.793110073076730,-3.5009611001209000,-4.668879493955510,-4.681912456310860,-4.0672136785163,16.625,775.4375,-508.625
R,5.75624100745564,7.819858098291880,4.171864752063250,4.8210471171473300,5.022165696986510,3.657985433308730,5.101031718072680,-6.75,790.875,-488.5625
R,1.080713372745260,-2.9155851022063300,-1.203564531354740,-2.210047058718620,-2.1135774391671600,-0.528355032411127,-3.7125851846456200,99.25,735.8125,-561.0
R,-3.632037762417330,-0.7233831562113260,-0.9666416481115430,0.012105986954920800,-0.03313481925063910,-1.9439609021499900,0.7407734237264820,57.4375,793.4375,-478.0
R,-1.489753195321590,-4.222172178169830,-1.666449052191380,-1.691560258248310,-2.829027309627600,-0.45499628401869800,-2.135265781323130,48.4375,765.0625,-521.0625
R,0.028019825078447000,3.6756954170798600,1.2172808392037900,0.7373012496561130,2.1412223369442800,3.3314147061615300,-0.11420646170048300,39.8125,727.625,-568.375
R,2.3548840926685900,-2.6100288888866400,0.6141797626211280,-0.389809826842388,1.8928941386537100,-3.0851250406575600,1.569338425924270,55.75,757.8125,-539.8125
R,-2.1403686544729500,1.3358676924026200,0.38132473929307900,0.5289830524042070,-3.8524997432016000,1.28363324060446,-1.8888889319961700,18.1875,733.75,-565.375
R,-4.399044740976110,-3.6726468621116800,-5.53717464037944,-2.6927380571203700,-0.21594190233638600,-3.6267317196135700,-0.6158952127824190,15.3125,749.375,-540.375
R,13.707440826663700,10.482293628977400,10.230954832777700,6.697235327520240,5.738289176718920,7.465671270226910,6.5472519382460000,66.5625,732.4375,-569.875
R,-11.388281873461800,-9.848004611930800,-7.268751234763370,-5.596933727660500,-6.324870073257620,-4.573672184570890,-6.665997432342470,74.125,748.125,-536.625
R,2.5421533191284700,3.014407408937670,2.2699461610647700,2.036611228137120,2.57654368004406,1.555571088636760,3.0984587136201600,64.0625,741.25,-554.9375
R,2.0393092011195500,2.1949804657644000,1.3148362803942300,1.23860862053061,1.5056164017649800,1.127376766948570,-0.590688515484515,47.5625,758.6875,-532.0
R,0.47721409804989500,0.3366634024603680,1.0312394116606000,-0.06413609710153250,0.11979208853824500,-0.5666341348510060,2.8032806791773100,27.0,778.625,-504.0625
R,-2.400843118805290,-1.5343497135864600,-3.8547728220174100,-2.426848984576190,-1.7773556881266000,-2.6311884326301200,-4.363263282134360,63.3125,760.5,-530.625
R,3.5949271663712800,1.262051568822200,3.7732401953987500,3.4572114928166100,1.5944037284842000,3.331994891789340,4.555014551886600,41.875,753.4375,-532.375
R,-1.9043650707201400,-1.3610095856882200,-2.1276397082650600,-2.7770986299109900,-1.4295441403314300,-1.920212770957430,-3.4185777304477100,68.25,743.625,-550.0
R,-3.8377304885574900,-2.320196399846350,-2.371372888402970,-0.5586224157137510,-0.9389020276770120,-2.952711734950340,-1.778842084987960,86.25,751.5,-528.0625
R,5.792684461687470,3.8040379789810100,3.371768470584530,1.6811898770399100,1.1092397430214300,3.750908560750120,3.0136601837898300,142.625,741.625,-541.3125
R,-2.8314081866208200,0.817364844032714,-0.9139752900100770,0.20116635049360900,1.4344834503836100,-0.016411680936502800,-1.439796001484660,65.125,802.5,-463.5625
R,4.202608121778760,0.7556258594775760,3.157535124004110,2.201723136609300,0.5589459035705090,2.066903479914350,2.3453762957983600,36.25,790.6875,-494.1875
R,-6.760934382171990,-5.997303022821440,-5.3619028567193200,-5.294451836723780,-4.310130613839880,-4.3170203960796000,-4.108037813493740,91.875,770.5,-502.8125
R,3.5996804565430100,4.813171679870980,3.322991064060850,3.2213656569208700,3.8870631742774100,2.633237782173130,3.180797693102840,99.8125,768.5,-509.6875
R,-5.966210236693720,-6.084296675769240,-4.537048735217390,-3.048609998119600,-3.9237918548030500,-2.86758119520114,-0.38253727564049200,140.25,739.75,-536.125
R,8.439572286067390,5.672152789840880,6.434472664742580,3.655327773061720,5.030900709148110,2.834646817353090,3.6602660175876,82.625,779.375,-493.4375
R,-5.410750941394990,-2.5330409415804600,-5.227370168531630,-3.1886478860632700,-4.256393239647710,-2.089493594696840,-7.267174917883030,82.125,772.375,-511.8125
R,2.291294259034330,1.5750950851127400,2.7714931784361100,3.1916475095257600,2.6905605433219700,1.2838842542770000,6.747779109746910,17.9375,812.0,-451.625
R,-3.7554210192466400,-5.553816508116980,-2.3613725650503600,-4.376031759268950,-4.357967307228170,-0.802181038819364,-6.075499161172520,42.625,788.375,-494.3125
R,2.5913282194596400,5.544741913382990,1.712320782394110,3.9375130594197700,4.55668820782506,2.149596673371870,4.120261845493380,32.1875,756.8125,-532.25
N,1.9185472418743400,0.130258771428636,-0.21227265533130500,-0.7995607572596090,-1.5044995928672700,-2.0576585974150400,-3.0876214497172200,85.625,720.125,-577.9375
N,1.588943501108880,2.5750568723348300,2.295738943812230,1.462936222743790,2.7617547054618500,0.29994862666836700,3.2256141966745900,104.3125,737.0,-552.125
N,-4.6339940697568600,-5.0480925384250600,-3.1515350195837500,-2.353019624526730,-3.5950442405278900,-0.9420867652769700,-3.424376981092340,58.5625,752.0625,-535.0625
R,-0.9849075602972540,-0.9016740563437790,-0.7584212177866210,-0.5210473604219480,0.08354482162589470,1.2208831107378200,1.3087117491868500,38.125,749.75,-543.25
R,6.562965299447930,5.28871088146695,4.5985727608079800,4.500169779357330,4.526920376818500,2.2402912025959600,9.763578130299930,7.5625,795.5625,-474.625
R,-8.22309078269502,-4.477249136196580,-5.764278960291980,-5.1426212362729,-6.444825171869340,-4.003326321919770,-15.25931313211790,10.1875,782.0,-504.1875
R,12.396959918067400,7.630775031041290,8.021749988254120,5.6172114443072400,6.8836900766017,3.658556893261130,10.275185480070200,31.5,790.0625,-483.125
R,-15.099473640660400,-11.920549829836700,-9.782930415675240,-7.227103597542650,-5.930557856567980,-5.972054830002,-8.3219537251545,58.4375,758.75,-533.9375
R,16.930149634122100,15.740073724198000,11.35156073912090,9.611057884251680,8.970018302222980,7.767031093558930,13.06702857234230,28.1875,759.0625,-521.5625
R,-12.264262768990200,-13.273810678339700,-8.821184604844240,-9.066514341837970,-10.408281074132200,-4.765620738354270,-12.648278829068800,84.4375,743.875,-551.375
R,1.8406098888736300,4.097871900301990,2.8042449733545500,4.263091091162380,4.662739683888410,0.8971086710829510,3.8147373664403700,70.5,795.9375,-473.375
R,6.062917805750400,3.3509964426713700,2.1306203385667600,1.0567657393903900,0.41445288425758500,1.8319406839397900,1.516832578417110,54.4375,789.625,-488.6875
R,-10.612150673872600,-9.028120008295820,-6.26370917980339,-5.707585866596890,-4.1112340156664500,-4.273606021993630,-2.5274150782546600,47.5,818.125,-441.4375
R,5.4980136023056400,5.06874091865005,4.2889308454508200,3.7929866856364700,2.213976542548600,1.851173665026530,-1.1961686442982200,49.0625,759.0,-534.9375
R,1.7027168069031900,1.1128295195694700,-0.6597777443437360,-0.6477180397481620,1.3022171771950400,-0.4976659580466320,2.2702402829136900,86.6875,739.8125,-557.25
R,-2.2573146878939300,-0.19572756668360500,0.12591670252859000,0.9764110196477180,-0.3428712337647780,2.4434882012571100,1.4643172134064000,110.8125,738.9375,-532.5625
R,3.182209317593810,1.0403325075313800,1.587182204739900,-0.28860036324606900,-0.46006530384590000,-0.8704337306399210,-2.1339181120775700,83.0625,750.0,-544.125
R,-9.04270750676611,-8.313029378541000,-6.25371372822493,-3.666345896420870,-3.679272862119000,-2.7609375324500100,-2.260698026232060,87.0625,782.5625,-489.5
N,17.953361952994900,20.20010533619970,12.223236459175800,9.580977915191750,10.826127083650100,4.0602771044226100,9.3955227392856,67.8125,793.3125,-479.9375
N,-18.80419013130790,-22.47929156946440,-11.569383802113400,-10.785817639518700,-12.276341360746500,-1.4942705731020800,-9.932819979989760,71.5,752.1875,-531.875
N,6.850920387261800,10.332184323321500,3.8461536721257300,4.533116100888500,4.03525300234446,0.37506523040804800,3.820376205985380,48.125,680.5,-630.6875
N,1.8745095713343400,-1.5208100457398500,0.9604223263392820,0.19463762455429900,2.1036342823966000,0.012688268138026400,0.6248213609592970,34.375,694.625,-614.5625
N,-2.559388043061050,-0.3350457802507720,-1.6447968408899000,-1.082074987595130,-1.4460066804336400,-1.0450514840971200,-1.3895181307247100,43.9375,687.9375,-619.3125
N,3.6342838854260800,2.806790350364560,2.7308281689161400,2.2645936114459900,1.7334401794831000,1.3568395464291100,-0.05407302791885010,33.875,686.125,-622.1875
N,-2.407257372471390,-1.970088463487710,-1.886844562478540,-0.18478620584246400,-0.8483495300946390,-1.0952681373124100,1.0446914185677500,31.25,690.125,-617.8125
N,-1.832309817574940,-1.4258860158463700,-0.7135117306031020,-2.460998997485570,-1.4350878297959900,-0.05272048004999070,-0.7266629373694840,33.8125,696.3125,-613.0625
N,1.6766550951668600,1.1858221255092300,-0.11005311887429400,1.07431188075524,0.18003292480545300,-1.0401418163246400,-1.0852131700825900,36.875,710.75,-595.25
N,-0.3592934065378910,0.2760866414135490,0.9582600259796140,0.5363241619986740,2.107566979664440,1.8434481409745700,3.849112718492070,31.875,710.375,-596.4375
N,-1.6311563857985200,-3.2920146138017400,-2.3746199946472500,-2.6835284948312400,-4.031848178206080,-2.020079471785220,-5.145912281225800,21.5625,705.875,-602.8125
